oa_code,oa_desc,grade,subject,source_url,scraped_at
EF05OA01,"Demostrar la aplicación de las habilidades motrices básicas adquiridas, en una variedad de actividades deportivas; por ejemplo: realizar un giro sobre una viga de equilibrio, lanzar un balón hacia la portería y correr una distancia determinada (por ejemplo: 50 o 100 metros).",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.808612
EF05OA02,"Ejecutar juegos colectivos y deportes, creando tácticas y estrategias y demostrando formas para resolver un problema en relación con el espacio, el objeto y los adversarios; por ejemplo: dar tres pases en cinco segundos o dar tres pasos y dar un pase a un compañero.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.808612
EF05OA03,"Practicar deportes individuales y colectivos con reglas y espacios adaptados en los que aplican estrategias defensivas y ofensivas; por ejemplo: reducir y ampliar espacios, obtener y mantener la posesión del balón y transportar el balón de forma controlada.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.808612
EF05OA04,"Ejecutar actividades físicas y/o deportivas, utilizando diferentes entornos y aplicando medidas para conservar limpios y ordenados los espacios; por ejemplo: caminatas recreativas urbanas, bailes recreativos, cicletadas, juegos de balón en plazas y parques.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.808612
EF05OA05,"Demostrar la correcta ejecución de una danza nacional, utilizando pasos básicos y música folclórica de forma individual o grupal; por ejemplo: danzas de la zona norte, central, sur e Isla de Pascua.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.808612
EF05OA06,"Ejecutar actividades físicas de intensidad moderada a vigorosa que desarrollen la condición física por medio de la práctica de ejercicios de resistencia cardiovascular, fuerza, flexibilidad y velocidad, estableciendo metas de superación personal.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.808612
EF05OA07,"Practicar y planificar de forma regular actividades físicas y/o deportivas de intensidad moderada a vigorosa, como planificar un partido, participar en una caminata o corrida familiar e integrar talleres deportivos.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.809618
EF05OA08,"Determinar la intensidad del esfuerzo físico de forma manual, mediante el pulso o utilizando escalas de percepción de esfuerzo.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.809618
EF05OA09,"Practicar actividades físicas en forma segura, demostrando la adquisición de hábitos de higiene, posturales y de vida saludable, como utilizar una ropa distinta para la clase, mantener una correcta postura, utilizar protectores solares e hidratarse con agua antes, durante y después de la clase.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.809618
EF05OA10,"Practicar actividades físicas y /o juegos colectivos, demostrando responsabilidad, liderazgo y respeto al participar; por ejemplo: conversar y plantear discrepancias, aceptar las diferencias individuales e intentar llegar a acuerdos, jugar en forma cooperativa, aceptar el resultado y manejar el triunfo.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.809618
EF05OA11,"Practicar actividades físicas y/o deportivas, demostrando comportamientos seguros y un manejo adecuado de los materiales y los procedimientos, como: realizar un calentamiento específico individual o grupal; usar ropa adecuada para la actividad; cuidar sus pertenencias; manipular de forma segura los implementos y las instalaciones.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:54:36.809618
