oa_code,oa_desc,grade,subject,source_url,scraped_at
EF04OA01,"Demostrar control en la ejecución de las habilidades motrices básicas de locomoción, manipulación y estabilidad en diferentes direcciones, alturas y niveles; por ejemplo: atrapar un objeto con una mano a diferentes alturas, desplazarse botando un objeto en zigzag y saltar, caminar sobre una base a una pequeña altura y realizar un giro de 360° en un solo pie.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA02,"Ejecutar juegos colectivos y crear estrategias con el apoyo del docente para resolver problemas en relación con el tiempo, el espacio y el número de personas; por ejemplo: dar cinco pases sin que el equipo rival lo intercepte o sin que el objeto caiga.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA03,"Practicar juegos predeportivos con reglas y espacios adaptados, aplicando los principios generales de juego, como acoplarse en ataque y replegarse en defensa, utilizar el campo de juego a lo largo y ancho o reconocer el espacio del adversario.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA04,"Ejecutar actividades físicas y/o lúdicas en diferentes entornos, aplicando medidas para conservar limpios y ordenados los espacios, como: jugar en plazas activas; jugar un partido en la plaza o la playa; realizar caminatas en el entorno natural; andar en bicicleta en un parque o en un camino rural.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA05,"Ejecutar movimientos o elementos de danzas tradicionales de forma coordinada, utilizando actividades rítmicas y lúdicas de forma individual o grupal.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA06,"Ejecutar actividades físicas de intensidad moderada a vigorosa que desarrollen la condición física por medio de la práctica de ejercicios de resistencia cardiovascular, fuerza, flexibilidad y velocidad, mejorando sus resultados personales.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA07,"Practicar de manera regular y autónoma actividades físicas de intensidad moderada a vigorosa, como saltar la cuerda y caminar hasta el colegio.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA08,Medir y registrar las respuestas corporales provocadas por la actividad física mediante el pulso o utilizando escalas de percepción de esfuerzo.,4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA09,"Practicar actividades físicas en forma segura, demostrando la adquisición de hábitos de higiene, posturales y de vida saludable, como utilizar protección solar, lavarse y cambiarse de ropa después de la clase, hidratarse con agua, comer una colación saludable después de la práctica de actividad física.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.608961
EF04OA10,"Practicar actividades físicas y /o juegos colectivos con responsabilidad y honestidad, cumpliendo las reglas y los roles asignados, respetando las decisiones de la autoridad, y organizar equitativamente los equipos.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.610150
EF04OA11,"Practicar actividades físicas, demostrando comportamientos seguros, como: realizar un calentamiento en forma apropiada; utilizar de manera adecuada los materiales y las instalaciones para evitar el riesgo personal y de otros; escuchar y seguir instrucciones; asegurar de que el espacio está libre de obstáculos.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:53:57.610150
