oa_code,oa_desc,grade,subject,source_url,scraped_at
MA06OA01,Factores y múltiplos,6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.855879
MA06OA02,"Realizar cálculos que involucren las cuatro operaciones en el contexto de la resolución de problemas, utilizando la calculadora en ámbitos superiores a 10 000.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.855879
MA06OA03,"Demostrar que comprenden el concepto de razón de manera concreta, pictórica y simbólica, en forma manual y/o usando software educativo.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.855879
MA06OA04,"Demostrar que comprenden el concepto de porcentaje de manera concreta, pictórica y simbólica, de forma manual y/o usando software educativo.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA05,Fracciones y números mixtos,6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA06,Resolver adiciones y sustracciones de fracciones propias e impropias y números mixtos con numeradores y denominadores de hasta dos dígitos.,6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA07,"Demostrar que comprenden la multiplicación y la división de decimales por números naturales de un dígito, múltiplos de 10 y decimales hasta la milésima de manera concreta, pictórica y simbólica.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA08,"Resolver problemas rutinarios y no rutinarios que involucren adiciones y sustracciones de fracciones propias, impropias, números mixtos o decimales hasta la milésima.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA09,Resolver problemas con tablas de datos,6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA10,"Representar generalizaciones de relaciones entre números naturales, usando expresiones con letras y ecuaciones.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA11,Resolver ecuaciones de primer grado con una incognita,6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA12,Construir y comparar triángulos de acuerdo a la medida de sus lados y /o sus ángulos con instrumentos geométricos o software geométrico.,6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA13,"Demostrar que comprenden el concepto de área de una superficie en cubos y paralelepípedos, calculando el área de sus redes (plantillas) asociadas.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA14,"Realizar teselados de figuras 2D usando traslaciones, reflexiones y rotaciones.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA15,"Construir ángulos agudos, obtusos, rectos, extendidos y completos con instrumentos geométricos o software geométrico.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.856877
MA06OA16,Identificar los ángulos que se forman entre dos rectas que se cortan (pares de ángulos opuestos por el vértice y pares de ángulos complementarios).,6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.858246
MA06OA17,"Demostrar de manera concreta, pictórica y simbólica que la suma de los ángulos interiores de un triángulo es 180° y de un cuadrilátero es 360°.",6B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/6-basico,2025-07-07T16:13:43.858246
