oa_code,oa_desc,grade,subject,source_url,scraped_at
HI04OA01,"Describir la civilización Maya, considerando ubicación geográfica, organización política, actividades económicas, formas de cultivo y alimentos, organización de la sociedad, roles y oficios de hombres y mujeres, religión y ritos, desarrollo de la astronomía y la matemática, sistemas de escritura, guerras y sacrificios humanos, construcciones, costumbres y vida cotidiana, entre otros.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.964144
HI04OA02,"Describir la civilización Azteca, considerando ubicación geográfica, organización política y extensión, la ciudad de Tenochtitlán, formas de cultivo y alimentos, religión y ritos, avances tecnológicos, organización de la sociedad, roles y oficios de hombres y mujeres, construcciones, costumbres y vida cotidiana, entre otros.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.964144
HI04OA03,"Describir la civilización Inca, considerando ubicación geográfica, organización política, sistema de caminos y correos, religión y ritos, avances tecnológicos, organización de la sociedad, roles y oficios de hombres y mujeres, formas de cultivo y alimentos, construcciones, costumbres y vida cotidiana, entre otros.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.964144
HI04OA04,"Analizar y comparar las principales características de las civilizaciones americanas (Mayas, Aztecas e Incas).",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA05,"Investigar en diversas fuentes (imágenes, medios audiovisuales, TICs, gráficos, textos y otras) sobre algunos temas relacionados con el presente de los pueblos indígenas americanos; por ejemplo, el protagonismo que tienen hoy, la influencia de las civilizaciones maya, azteca e inca sobre la cultura y la sociedad de los países actuales, situados donde ellos se desarrollaron, y su influencia en las comidas y en la lengua que empleamos en la actualidad, entre otros.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA06,"Ubicar lugares en un mapa, utilizando coordenadas geográficas como referencia (paralelos y meridianos).",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA07,"Distinguir recursos naturales renovables y no renovables, reconocer el carácter limitado de los recursos naturales y la necesidad de cuidarlos, e identificar recursos presentes en objetos y bienes cotidianos.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA08,"Describir distintos paisajes del continente americano, considerando climas, ríos, población, idiomas, países y grandes ciudades, entre otros, y utilizando vocabulario geográfico adecuado.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA09,"Reconocer y ubicar los principales recursos naturales de América, considerando su distribución geográfica, su uso, y la importancia de cuidarlos en el marco de un desarrollo sostenible.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA10,"Comparar, mediante la observación en imágenes, mapas y otras fuentes, paisajes de su región con paisajes de América, distinguiendo distintas formas de adaptación y transformación de la población a su ambiente natural.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA11,"Distinguir algunos actores de la organización política y democrática de Chile, como Presidente, ministros, senadores, diputados y alcaldes, considerando las instituciones en las que ejercen y cómo son nombrados o elegidos.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA12,"Reconocer sus principales derechos en situaciones de la vida cotidiana, como el derecho a la educación, a contar con alimentación, vivienda, recreo y servicios médicos adecuados, a expresarse, a ser protegido contra el abandono y la crueldad, y a no trabajar antes de la edad apropiada; y dar ejemplos de cómo se pueden ejercer y proteger esos derechos.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA13,"Mantener una conducta honesta en la vida cotidiana, en los juegos y en el trabajo escolar, hablando con la verdad, respetando las reglas de los juegos sin hacer trampa, evitando la copia y el plagio y reconociendo sus errores y sus acciones, entre otros.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA14,"Demostrar respeto por todas las personas mediante acciones en su vida diaria, sin discriminar por condiciones físicas, sociales, económicas, étnicas o culturales.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA15,"Participar en su comunidad, tomando parte en elecciones para una directiva del curso, asignando roles y funciones a cada cargo, y considerando la importancia de mantener una buena convivencia y una organización del curso que favorezca el trabajo escolar.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA16,"Resolver conflictos, aplicando estrategias como determinar la causa del problema, proponer posibles soluciones, dialogar, buscar un punto de vista común y votar, entre otras, demostrando respeto y empatía por las partes involucradas para mejorar la convivencia en el curso y en la comunidad escolar.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA17,"Diseñar y participar activamente en un proyecto grupal que solucione un problema de la comunidad escolar; por ejemplo, reciclaje de la basura, exceso de ruido, organización de turnos, leer o entretener a alumnos más pequeños, etc.",4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
HI04OA18,Opinar y argumentar con fundamentos sobre temas de la asignatura u otros.,4B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/4-basico?priorizacion=0,2025-07-07T16:53:48.965299
