oa_code,oa_desc,grade,subject,source_url,scraped_at
CN02OA01,"Observar, describir y clasificar los vertebrados en mamíferos, aves, reptiles, anfibios y peces, a partir de características como cubierta corporal, presencia de mamas y estructuras para la respiración, entre otras.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.306228
CN02OA02,"Observar, describir y clasificar, por medio de la exploración, las características de los animales sin columna vertebral, como insectos, arácnidos, crustáceos, entre otros, y compararlos con los vertebrados.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.306228
CN02OA03,"Observar y comparar las características de las etapas del ciclo de vida de distintos animales (mamíferos, aves, insectos y anfibios), relacionándolas con su hábitat.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.306228
CN02OA04,"Observar y comparar las características de distintos hábitat, identificando la luminosidad, humedad y temperatura necesarias para la supervivencia de los animales que habitan en él.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.306228
CN02OA05,"Observar e identificar algunos animales nativos que se encuentran en peligro de extinción, así como el deterioro de su hábitat, proponiendo medidas para protegerlos.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.306228
CN02OA06,Identificar y comunicar los efectos de la actividad humana sobre los animales y su hábitat.,2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.306228
CN02OA07,"Identificar la ubicación y explicar la función de algunas partes del cuerpo que son fundamentales para vivir: corazón, pulmones, estómago, esqueleto y músculos.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.307730
CN02OA08,"Explicar la importancia de la actividad física para el desarrollo de los músculos y el fortalecimiento del corazón, proponiendo formas de ejercitarla e incorporarla en sus hábitos diarios.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.307730
CN02OA09,"Observar y describir, por medio de la investigación experimental, algunas características del agua, como:",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.307730
CN02OA10,"Identificar y comparar, por medio de la exploración, los estados sólido, líquido y gaseoso del agua.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.307730
CN02OA11,"Describir el ciclo del agua en la naturaleza, reconociendo que el agua es un recurso preciado y proponiendo acciones cotidianas para su cuidado.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.307730
CN02OA12,"Reconocer y describir algunas características del tiempo atmosférico, como precipitaciones (lluvia, granizo, nieve), viento y temperatura ambiente, entre otras, y sus cambios a lo largo del año.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.307730
CN02OA13,"Medir algunas características del tiempo atmosférico, construyendo y/o usando algunos instrumentos tecnológicos útiles para su localidad, como termómetro, pluviómetro o veleta.",2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.307730
CN02OA14,Describir la relación de los cambios del tiempo atmosférico con las estaciones del año y sus efectos sobre los seres vivos y el ambiente.,2B,CN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/ciencias-naturales/2-basico?priorizacion=0,2025-07-07T16:52:26.307730
