oa_code,oa_desc,grade,subject,source_url,scraped_at
HI01OA01,"Nombrar y secuenciar días de la semana y meses del año, utilizando calendarios, e identificar el año en curso.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA02,"Secuenciar acontecimientos y actividades de la vida cotidiana, personal y familiar, utilizando categorías relativas de ubicación temporal, como antes, después; ayer, hoy, mañana; día, noche; este año, el año pasado, el año próximo.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA03,"Registrar y comunicar información sobre elementos que forman parte de su identidad personal (nombre, fecha de nacimiento, lugar de procedencia, ascendencias, gustos, intereses, amigos y otros) para reconocer sus características individuales.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA04,"Obtener y comunicar aspectos de la historia de su familia y sus características, como costumbres, tradiciones, ritos, fiestas, recuerdos y roles que desempeñan los distintos miembros de su grupo familiar, mediante la formulación de preguntas a adultos de su entorno cercano.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA05,"Reconocer los símbolos representativos de Chile (como la bandera, el escudo y el himno nacional), describir costumbres, actividades y la participación de hombres y mujeres respecto de conmemoraciones nacionales (como Fiestas Patrias, Día del Descubrimiento de dos mundos y Combate Naval de Iquique) y reconocer en ellos un elemento de unidad e identidad nacional.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA06,"Conocer expresiones culturales locales y nacionales (como comidas, flores y animales típicos, música y juegos, entre otros), describir fiestas y tradiciones importantes de nivel local (como Fiesta de La Tirana, Fiesta de San Pedro, Fiesta de Cuasimodo, carreras a la chilena, el rodeo, la vendimia y la fundación del pueblo o de la ciudad, entre otras) y reconocer estas expresiones como elementos de unidad e identidad local y/o nacional.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA07,"Conocer sobre la vida de hombres y mujeres que han contribuido a la sociedad chilena en diversos ámbitos; por ejemplo, los fundadores de las ciudades, los exploradores, las personas que han fundado o creado instituciones, las personas que se han destacado por su emprendimiento y su solidaridad, los deportistas, los científicos, los artistas y los grandes poetas, entre otros.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA08,Reconocer que los mapas y planos son formas de representar lugares.,1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA09,"Identificar a Chile en mapas, incluyendo la cordillera de los Andes, el océano Pacífico, su región, su capital y su localidad.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA10,"Observar y describir paisajes de su entorno local, utilizando vocabulario geográfico adecuado (país, ciudad, camino, pueblo, construcciones, cordillera, mar, vegetación y desierto) y categorías de ubicación relativa (derecha, izquierda, delante, detrás, entre otros).",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA11,"Identificar trabajos y productos de su familia y su localidad y cómo estos aportan a su vida diaria, reconociendo la importancia de todos los trabajos, tanto remunerados como no remunerados.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.793052
HI01OA12,"Conocer cómo viven otros niños en diferentes partes del mundo por medio de imágenes y relatos, ubicando en un globo terráqueo o mapamundi los países donde habitan, y comparando su idioma, vestimenta, comida, fiestas, costumbres y principales tareas con las de niños chilenos.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.794105
HI01OA13,"Respeto, empatía y responsabilidad",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.794105
HI01OA14,"Explicar y aplicar algunas normas para la buena convivencia y para la seguridad y el autocuidado en su familia, en la escuela y en la vía pública.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.794105
HI01OA15,"Identificar la labor que cumplen, en beneficio de la comunidad, instituciones como la escuela, la municipalidad, el hospital o la posta, Carabineros de Chile, y las personas que trabajan en ellas.",1B,HIS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/historia-geografia-ciencias-sociales/1-basico?priorizacion=0,2025-07-07T16:51:51.794105
